region_name,category_name_en,year,total_revenue,num_orders,grp_region,grp_category,grp_year
Southeast,fashion_childrens_clothes,,445.18999999999994,5,0,0,1
Southeast,fashion_male_clothing,,8579.980000000001,78,0,0,1
Southeast,fashion_shoes,,16044.990000000009,153,0,0,1
Southeast,fashion_sport,,1549.6899999999998,16,0,0,1
Southeast,fashion_underwear_beach,,7406.61,82,0,0,1
Southeast,fixed_telephony,,47410.039999999964,147,0,0,1
Southeast,flowers,,1241.4299999999998,23,0,0,1
Southeast,food,,26034.399999999958,336,0,0,1
Southeast,food_drink,,14827.50000000001,178,0,0,1
Southeast,furniture_bedroom,,19084.010000000006,69,0,0,1
Southeast,furniture_decor,,581021.4200000013,4418,0,0,1
Southeast,furniture_living_room,,61191.27000000006,311,0,0,1
Southeast,furniture_mattress_and_upholstery,,5053.96,33,0,0,1
Southeast,garden_tools,,356614.820000002,2386,0,0,1
Southeast,health_beauty,,885833.2999999961,5919,0,0,1
Southeast,home_appliances,,58315.67999999997,528,0,0,1
Southeast,home_appliances_2,,75568.18000000002,156,0,0,1
Southeast,home_comfort_2,,839.32,17,0,0,1
Southeast,home_confort,,50880.429999999935,304,0,0,1
Southeast,home_construction,,59423.05999999998,327,0,0,1
Southeast,housewares,,539452.6900000015,4332,0,0,1
Southeast,industry_commerce_and_business,,27462.159999999993,153,0,0,1
Southeast,kitchen_dining_laundry_garden_furniture,,44251.89999999999,195,0,0,1
Southeast,la_cuisine,,1188.49,7,0,0,1
Southeast,luggage_accessories,,116353.69999999978,727,0,0,1
Southeast,market_place,,19306.09,177,0,0,1
Southeast,music,,4222.340000000001,26,0,0,1
Southeast,musical_instruments,,132630.84000000003,419,0,0,1
Southeast,office_furniture,,228010.73,882,0,0,1
Southeast,party_supplies,,3544.4500000000003,29,0,0,1
Southeast,perfumery,,308943.83000000136,2215,0,0,1
Southeast,pet_shop,,174516.24000000017,1213,0,0,1
Southeast,signaling_and_security,,14907.289999999999,96,0,0,1
Southeast,small_appliances,,129725.70999999995,430,0,0,1
Southeast,small_appliances_home_oven_and_coffee,,26760.63000000001,51,0,0,1
Southeast,sports_leisure,,743607.2400000005,5239,0,0,1
Southeast,stationery,,181903.07000000056,1575,0,0,1
Southeast,tablets_printing_image,,5902.019999999998,54,0,0,1
Southeast,telephony,,221131.62999999837,2492,0,0,1
Southeast,toys,,376150.1499999988,2710,0,0,1
Southeast,watches_gifts,,827738.2500000064,3705,0,0,1
Southeast,,,3421.53,16,0,0,1
Central-West,,2016,2857.41,16,0,1,0
Central-West,,2017,445774.2400000032,2446,0,1,0
Central-West,,2018,530070.6599999986,3007,0,1,0
North,,2016,1488.34,6,0,1,0
North,,2017,195584.78999999978,938,0,1,0
North,,2018,201508.10000000003,875,0,1,0
Northeast,,2016,7310.449999999998,33,0,1,0
Northeast,,2017,866399.580000004,4412,0,1,0
Northeast,,2018,976078.4500000033,4749,0,1,0
South,,2016,9861.920000000002,54,0,1,0
South,,2017,1025394.1599999954,6481,0,1,0
South,,2018,1232077.7199999988,7287,0,1,0
Southeast,,2016,35569.17,201,0,1,0
Southeast,,2017,4463954.739999842,29397,0,1,0
Southeast,,2018,5598068.12999999,37107,0,1,0
Central-West,,,978702.3099999969,5469,0,1,1
North,,,398581.23000000074,1819,0,1,1
Northeast,,,1849788.4800000014,9194,0,1,1
South,,,2267333.8000000045,13822,0,1,1
Southeast,,,10097592.039999362,66705,0,1,1
,agro_industry_and_commerce,2017,31111.890000000003,48,1,0,0
,agro_industry_and_commerce,2018,47262.18000000004,134,1,0,0
,air_conditioning,2016,1904.91,5,1,0,0
,air_conditioning,2017,30980.15999999998,114,1,0,0
,air_conditioning,2018,28889.120000000006,134,1,0,0
,art,2017,10300.18,36,1,0,0
,art,2018,17947.630000000005,166,1,0,0
,arts_and_craftmanship,2017,175.22,2,1,0,0
,arts_and_craftmanship,2018,2008.9200000000003,21,1,0,0
,audio,2016,183.03000000000003,2,1,0,0
,audio,2017,19957.08,161,1,0,0
,audio,2018,36228.7,186,1,0,0
,auto,2016,2257.5599999999995,11,1,0,0
,auto,2017,278195.4100000009,1426,1,0,0
,auto,2018,403564.06000000105,2451,1,0,0
,baby,2016,1819.0800000000002,11,1,0,0
,baby,2017,177879.07999999993,1204,1,0,0
,baby,2018,298672.58,1661,1,0,0
,bed_bath_table,2016,606.58,5,1,0,0
,bed_bath_table,2017,589604.9100000053,4498,1,0,0
,bed_bath_table,2018,648857.4699999996,4896,1,0,0
,books_general_interest,2016,144.54,1,1,0,0
,books_general_interest,2017,23624.38,220,1,0,0
,books_general_interest,2018,32252.80000000001,290,1,0,0
,books_imported,2017,1318.99,13,1,0,0
,books_imported,2018,4090.71,40,1,0,0
,books_technical,2016,299.84000000000003,1,1,0,0
,books_technical,2017,6508.85,43,1,0,0
,books_technical,2018,16570.429999999997,216,1,0,0
,cds_dvds_musicals,2017,837.4100000000001,11,1,0,0
,cds_dvds_musicals,2018,117.58,1,1,0,0
,christmas_supplies,2017,3951.6199999999994,50,1,0,0
,christmas_supplies,2018,8078.500000000005,78,1,0,0
,cine_photo,2017,935.95,8,1,0,0
,cine_photo,2018,7253.709999999996,57,1,0,0
,computers,2017,163605.07999999996,122,1,0,0
,computers,2018,67860.80000000003,58,1,0,0
,computers_accessories,2016,1740.09,18,1,0,0
,computers_accessories,2017,458414.7900000016,2610,1,0,0
,computers_accessories,2018,593112.6900000006,4044,1,0,0
,consoles_games,2016,4089.4199999999996,10,1,0,0
,consoles_games,2017,100157.12000000018,663,1,0,0
,consoles_games,2018,72809.76999999999,385,1,0,0
,construction_tools_construction,2017,23830.44999999999,104,1,0,0
,construction_tools_construction,2018,140788.63999999978,640,1,0,0
,construction_tools_lights,2017,4795.959999999999,17,1,0,0
,construction_tools_lights,2018,43589.87000000001,226,1,0,0
,construction_tools_safety,2017,9054.32,37,1,0,0
,construction_tools_safety,2018,35409.30000000001,130,1,0,0
,cool_stuff,2016,1327.11,8,1,0,0
,cool_stuff,2017,442161.8600000009,2199,1,0,0
,cool_stuff,2018,273910.05000000005,1415,1,0,0
,costruction_tools_garden,2017,10534.600000000008,64,1,0,0
,costruction_tools_garden,2018,20492.69,130,1,0,0
,costruction_tools_tools,2017,4485.97,21,1,0,0
,costruction_tools_tools,2018,13448.2,76,1,0,0
,diapers_and_hygiene,2016,150.99,1,1,0,0
,diapers_and_hygiene,2017,99.7,1,1,0,0
,diapers_and_hygiene,2018,1890.5800000000002,25,1,0,0
,drinks,2017,6335.890000000006,75,1,0,0
,drinks,2018,21834.060000000034,222,1,0,0
,dvds_blu_ray,2017,5613.28,37,1,0,0
,dvds_blu_ray,2018,1674.85,22,1,0,0
,electronics,2016,1347.57,2,1,0,0
,electronics,2017,71167.02999999993,820,1,0,0
,electronics,2018,134059.72999999978,1721,1,0,0
,fashio_female_clothing,2016,69.63,1,1,0,0
,fashio_female_clothing,2017,2572.3899999999994,30,1,0,0
,fashio_female_clothing,2018,783.3700000000001,8,1,0,0
,fashion_bags_accessories,2016,676.1100000000001,9,1,0,0
,fashion_bags_accessories,2017,98234.80999999969,1021,1,0,0
,fashion_bags_accessories,2018,84326.72000000006,826,1,0,0
,fashion_childrens_clothes,2017,471.32,5,1,0,0
,fashion_childrens_clothes,2018,194.04,3,1,0,0
,fashion_male_clothing,2016,35.86,1,1,0,0
,fashion_male_clothing,2017,10103.960000000001,87,1,0,0
,fashion_male_clothing,2018,2810.4100000000003,24,1,0,0
,fashion_shoes,2016,40.95,1,1,0,0
,fashion_shoes,2017,18103.92000000001,170,1,0,0
,fashion_shoes,2018,10118.419999999998,68,1,0,0
,fashion_sport,2017,2227.36,21,1,0,0
,fashion_sport,2018,431.19,5,1,0,0
,fashion_underwear_beach,2017,8341.529999999999,83,1,0,0
,fashion_underwear_beach,2018,3116.210000000001,38,1,0,0
,fixed_telephony,2016,774.4499999999999,5,1,0,0
,fixed_telephony,2017,32914.40999999997,124,1,0,0
,fixed_telephony,2018,30497.859999999997,87,1,0,0
,flowers,2017,382.27,8,1,0,0
,flowers,2018,1216.6399999999999,21,1,0,0
,food,2016,96.23,1,1,0,0
,food,2017,10681.08,107,1,0,0
,food,2018,25620.54999999997,339,1,0,0
,food_drink,2017,9569.470000000001,108,1,0,0
,food_drink,2018,10118.0,119,1,0,0
,furniture_bedroom,2017,10668.58,40,1,0,0
,furniture_bedroom,2018,13992.429999999998,55,1,0,0
,furniture_decor,2016,7188.510000000002,52,1,0,0
,furniture_decor,2017,418426.96000000124,3192,1,0,0
,furniture_decor,2018,475005.180000002,3189,1,0,0
,furniture_living_room,2017,44110.59000000003,209,1,0,0
,furniture_living_room,2018,42774.14000000001,213,1,0,0
,furniture_mattress_and_upholstery,2017,3309.9,18,1,0,0
,furniture_mattress_and_upholstery,2018,2688.6399999999994,20,1,0,0
,garden_tools,2016,1465.1899999999998,5,1,0,0
,garden_tools,2017,321281.9900000023,1971,1,0,0
,garden_tools,2018,258640.28999999905,1532,1,0,0
,health_beauty,2016,5636.839999999999,45,1,0,0
,health_beauty,2017,549126.8000000044,3377,1,0,0
,health_beauty,2018,883224.7099999924,5385,1,0,0
,home_appliances,2017,28440.239999999983,238,1,0,0
,home_appliances,2018,66315.42999999998,522,1,0,0
,home_appliances_2,2017,27626.320000000018,88,1,0,0
,home_appliances_2,2018,96128.22000000006,145,1,0,0
,home_comfort_2,2017,886.6700000000001,17,1,0,0
,home_comfort_2,2018,283.90999999999997,7,1,0,0
,home_confort,2017,42886.45999999995,249,1,0,0
,home_confort,2018,24186.80999999999,148,1,0,0
,home_construction,2017,27562.589999999986,111,1,0,0
,home_construction,2018,69357.77000000003,379,1,0,0
,housewares,2016,1542.5400000000004,9,1,0,0
,housewares,2017,284821.9100000006,2448,1,0,0
,housewares,2018,491102.4899999999,3417,1,0,0
,industry_commerce_and_business,2016,433.56000000000006,3,1,0,0
,industry_commerce_and_business,2017,9787.890000000001,35,1,0,0
,industry_commerce_and_business,2018,37185.700000000004,196,1,0,0
,kitchen_dining_laundry_garden_furniture,2017,23179.82999999999,105,1,0,0
,kitchen_dining_laundry_garden_furniture,2018,34951.24999999999,142,1,0,0
,la_cuisine,2017,1497.6899999999996,10,1,0,0
,la_cuisine,2018,890.8499999999999,3,1,0,0
,luggage_accessories,2017,93139.74999999996,563,1,0,0
,luggage_accessories,2018,77045.40999999997,467,1,0,0
,market_place,2016,1579.18,7,1,0,0
,market_place,2017,22891.34000000001,178,1,0,0
,market_place,2018,9364.010000000002,95,1,0,0
,music,2017,1730.28,11,1,0,0
,music,2018,4994.579999999999,27,1,0,0
,musical_instruments,2017,88661.06000000006,253,1,0,0
,musical_instruments,2018,121166.73999999993,374,1,0,0
,office_furniture,2016,1587.55,6,1,0,0
,office_furniture,2017,158701.67000000007,616,1,0,0
,office_furniture,2018,181155.37000000002,645,1,0,0
,party_supplies,2017,2034.74,10,1,0,0
,party_supplies,2018,3278.410000000001,29,1,0,0
,perfumery,2016,6223.840000000003,30,1,0,0
,perfumery,2017,241891.65999999992,1637,1,0,0
,perfumery,2018,203634.02000000008,1480,1,0,0
,pet_shop,2016,775.86,4,1,0,0
,pet_shop,2017,99852.74999999993,689,1,0,0
,pet_shop,2018,152591.04000000024,1013,1,0,0
,security_and_services,2017,324.51,2,1,0,0
,signaling_and_security,2017,5603.960000000002,35,1,0,0
,signaling_and_security,2018,21804.51000000001,102,1,0,0
,small_appliances,2017,109458.64999999992,307,1,0,0
,small_appliances,2018,97210.18000000004,323,1,0,0
,small_appliances_home_oven_and_coffee,2017,895.98,4,1,0,0
,small_appliances_home_oven_and_coffee,2018,49297.590000000004,71,1,0,0
,sports_leisure,2016,3927.1099999999997,19,1,0,0
,sports_leisure,2017,529991.4200000038,3636,1,0,0
,sports_leisure,2018,621239.4799999997,4049,1,0,0
,stationery,2017,112357.03000000029,911,1,0,0
,stationery,2018,164354.8700000001,1393,1,0,0
,tablets_printing_image,2017,7212.78,59,1,0,0
,tablets_printing_image,2018,1541.83,20,1,0,0
,telephony,2016,709.04,10,1,0,0
,telephony,2017,176196.02999999872,2026,1,0,0
,telephony,2018,216888.62999999896,2151,1,0,0
,toys,2016,4986.08,25,1,0,0
,toys,2017,355292.6399999996,2448,1,0,0
,toys,2018,199999.53999999998,1401,1,0,0
,watches_gifts,2016,3468.04,5,1,0,0
,watches_gifts,2017,527433.0800000001,2117,1,0,0
,watches_gifts,2018,768226.2500000051,3480,1,0,0
,,2017,584.06,4,1,0,0
,,2018,5373.75,18,1,0,0
,agro_industry_and_commerce,,78374.06999999993,182,1,0,1
,air_conditioning,,61774.18999999996,253,1,0,1
,art,,28247.81,202,1,0,1
,arts_and_craftmanship,,2184.1400000000003,23,1,0,1
,audio,,56368.809999999976,349,1,0,1
,auto,,684017.0299999989,3888,1,0,1
,baby,,478370.73999999824,2876,1,0,1
,bed_bath_table,,1239068.960000004,9399,1,0,1
,books_general_interest,,56021.719999999994,511,1,0,1
,books_imported,,5409.700000000002,53,1,0,1
,books_technical,,23379.119999999977,260,1,0,1
,cds_dvds_musicals,,954.99,12,1,0,1
,christmas_supplies,,12030.120000000004,128,1,0,1
,cine_photo,,8189.659999999997,65,1,0,1
,computers,,231465.8800000001,180,1,0,1
,computers_accessories,,1053267.569999995,6672,1,0,1
,consoles_games,,177056.31000000026,1058,1,0,1
,construction_tools_construction,,164619.08999999994,744,1,0,1
,construction_tools_lights,,48385.83000000002,243,1,0,1
,construction_tools_safety,,44463.62000000002,167,1,0,1
,cool_stuff,,717399.0200000001,3622,1,0,1
,costruction_tools_garden,,31027.29,194,1,0,1
,costruction_tools_tools,,17934.170000000002,97,1,0,1
,diapers_and_hygiene,,2141.27,27,1,0,1
,drinks,,28169.95,297,1,0,1
,dvds_blu_ray,,7288.129999999998,59,1,0,1
,electronics,,206574.33000000077,2543,1,0,1
,fashio_female_clothing,,3425.39,39,1,0,1
,fashion_bags_accessories,,183237.64000000013,1856,1,0,1
,fashion_childrens_clothes,,665.36,8,1,0,1
,fashion_male_clothing,,12950.230000000009,112,1,0,1
,fashion_shoes,,28263.28999999999,239,1,0,1
,fashion_sport,,2658.5500000000006,26,1,0,1
,fashion_underwear_beach,,11457.74,121,1,0,1
,fixed_telephony,,64186.7199999999,216,1,0,1
,flowers,,1598.91,29,1,0,1
,food,,36397.85999999992,447,1,0,1
,food_drink,,19687.469999999994,227,1,0,1
,furniture_bedroom,,24661.010000000002,95,1,0,1
,furniture_decor,,900620.6499999991,6433,1,0,1
,furniture_living_room,,86884.72999999997,422,1,0,1
,furniture_mattress_and_upholstery,,5998.539999999998,38,1,0,1
,garden_tools,,581387.4700000011,3508,1,0,1
,health_beauty,,1437988.3500000045,8807,1,0,1
,home_appliances,,94755.67000000001,760,1,0,1
,home_appliances_2,,123754.54000000001,233,1,0,1
,home_comfort_2,,1170.58,24,1,0,1
,home_confort,,67073.26999999992,397,1,0,1
,home_construction,,96920.35999999994,490,1,0,1
,housewares,,777466.9399999984,5874,1,0,1
,industry_commerce_and_business,,47407.14999999999,234,1,0,1
,kitchen_dining_laundry_garden_furniture,,58131.08000000002,247,1,0,1
,la_cuisine,,2388.5400000000004,13,1,0,1
,luggage_accessories,,170185.16000000006,1030,1,0,1
,market_place,,33834.53000000001,280,1,0,1
,music,,6724.859999999999,38,1,0,1
,musical_instruments,,209827.8000000001,627,1,0,1
,office_furniture,,341444.5900000007,1267,1,0,1
,party_supplies,,5313.150000000001,39,1,0,1
,perfumery,,451749.52000000415,3147,1,0,1
,pet_shop,,253219.65000000072,1706,1,0,1
,security_and_services,,324.51,2,1,0,1
,signaling_and_security,,27408.470000000012,137,1,0,1
,small_appliances,,206668.82999999987,630,1,0,1
,small_appliances_home_oven_and_coffee,,50193.57000000001,75,1,0,1
,sports_leisure,,1155158.010000003,7704,1,0,1
,stationery,,276711.9000000009,2304,1,0,1
,tablets_printing_image,,8754.609999999999,79,1,0,1
,telephony,,393793.70000000624,4187,1,0,1
,toys,,560278.2600000004,3874,1,0,1
,watches_gifts,,1299127.3700000045,5602,1,0,1
,,,5957.8099999999995,22,1,0,1
,,2016,57087.28999999997,310,1,1,0
,,2017,6997107.5099996785,43674,1,1,0
,,2018,8537803.05999989,53025,1,1,0
,,,15591997.859998768,97009,1,1,1
